,0.psd_delta,0.psd_theta,0.psd_alpha,0.psd_beta,0.psd_gamma,0.spectral_entropy_value,0.delta_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_beta,1.spectral_entropy_value,1.delta_rel_power,1.theta_rel_power,1.alpha_rel_power,1.beta_rel_power,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.delta_rel_power
5764,33247.5187609459,19181.536057888683,17311.977648354678,6619.277119001301,2019.8815801731896,4.545800879719634,0.2397503163713696,0.201519955847004,38561.56412989307,18586.59637130403,11408.26999876064,6618.323915256007,4.599615084043236,0.3078399504104294,0.1531838627001594,0.1287985195079055,0.2782753206988544,31712.04562263684,17873.54400937999,11080.293855823717,5756.107967512043,1780.0749284180467,4.631173072587304,0.2610620783712005
5765,20965.24348283449,19177.12499909201,9440.582780567414,10017.275813577044,3060.516513593473,4.814627457478196,0.1565457177857439,0.2585657550062076,23372.20876378336,22472.70407468541,6993.222071655616,10225.859832955684,4.761603873091641,0.2139485026322285,0.1207982811396927,0.1035100311419072,0.2861237498433133,17870.942359434797,22739.540525684813,7246.063635226586,10116.158121112903,2166.230655534059,4.746395146325691,0.1950079748606624
5766,40816.88536174751,17371.69412545229,25068.26996294864,10115.020014440488,2510.76804922319,4.569397256712033,0.2988975750182502,0.2605622380779304,43782.610265109535,18294.815869952727,27085.10244524571,10406.115630852526,4.703441404814984,0.2708030639490397,0.0979498853570754,0.2229465629677846,0.2886419853748791,36314.37614912092,15347.20404614042,24718.438320531342,9174.656339578203,2734.5304532881664,4.780894170599405,0.2425718793471449
5767,14533.902702015796,34348.04509305851,13622.373410731603,8176.6596377352735,3662.055619570921,4.73260890035091,0.0437490452196855,0.3605431471943137,38713.219295280505,17113.863510781324,11408.91010206547,7244.406193938883,4.247982569201985,0.31869706152582,0.0826651623062626,0.1412753298963249,0.3229585213081988,31448.170220797296,12235.63157519684,10204.231997553865,6070.704643984132,1874.134687061994,4.290832320633455,0.3285533274666681
5768,29578.11629222495,20233.976186190823,25104.461154351884,9056.788950327493,2128.767367979546,4.557771167899001,0.3032041624499881,0.27469676250136,22165.790453107504,18906.630417995788,17081.762674722446,8898.742902812839,4.595568395155835,0.2858276559886424,0.1341528059619434,0.1388192490733509,0.3716051562645096,15793.43412339334,19182.39545031966,15706.474436314043,7322.660810317951,1477.0596334893532,4.75001125555231,0.2028971260389435
5769,41249.337555704646,19893.26253681632,8052.795849348993,8311.224250089563,1568.5013275237116,4.778064493553746,0.1501511566053346,0.2950791142660601,39683.732248949054,14424.588393829812,5827.261799370618,7429.01422854363,4.791060012529288,0.2247228307726763,0.2242699736063394,0.1220876476961438,0.3098305901079304,25208.72357285133,10882.907864570274,5525.843450945562,7099.762287499812,1280.8370269456036,4.919097592312414,0.1502809110298484
5770,19759.197692391248,34014.296256938025,15038.045265565035,7598.624078882301,2215.2505759187447,4.598405472504545,0.1972973782352195,0.2232828162940755,24674.48768406469,28802.208674006404,15904.071496058425,8298.307890537015,4.449920664735161,0.2460545313372786,0.2631947874134242,0.1170633742104148,0.274189274160571,29439.59989166283,18271.07508574416,13390.64036206819,7423.265329076913,1512.8249438023954,4.5112080837305895,0.2538977600170931
5771,12111.416902990846,24097.224328701755,11179.227970752108,8769.404059742596,2322.8959349382976,4.930087246068387,0.1123702068929271,0.3910631191275193,7602.4099858477875,26090.833340383688,11096.390490009524,5547.355591440465,4.755861972667526,0.0969626307661117,0.2547535424597054,0.2292913765603106,0.2909334521367334,6777.54852769947,23151.37217895992,9238.185967202202,4515.418808239166,2876.968829514162,4.78031149134528,0.0546028147638812
5772,31281.15848768563,15028.59470221942,8630.354322765508,13491.71976773587,2649.388124385885,4.76929065079026,0.2301825956950132,0.4433255251417204,26984.097657240163,11915.7897160081,6611.426769019975,13926.077022713163,4.7819702587719055,0.1694851110311448,0.1636211182034805,0.0580452047528079,0.465265668045367,20556.76299316425,9740.429311364798,4611.378917395556,13730.751429371654,2739.7638392271315,4.703468742896079,0.1439082392564987
5773,28227.73935076268,41681.81763837502,29206.45905944567,10022.52431063634,1391.3785816845252,4.228907438818092,0.1228997513240557,0.3179705253996255,27632.182661788003,37462.92020743837,30906.78066499745,10371.062866824344,4.368411779826704,0.151014593759845,0.2089568035462777,0.2501805743258428,0.3129607581723622,23641.26664070104,27054.474640459044,23978.153695863806,9577.48590602529,2364.395624602171,4.576664123302876,0.1470414303937765
5774,40287.88497592924,19597.82994622183,4530.726891993994,8535.915625951879,2059.7524870502434,4.434012113770027,0.1527840116693666,0.4394083783494753,38730.67907299078,16141.02463513783,9609.757477974952,8257.401860965905,4.414448101051969,0.1955853012521674,0.0260350931211873,0.0597002404410223,0.3559653575652308,23768.530158769336,20167.230124201928,6585.205153738492,7086.702216576666,2528.8745373527504,4.8176656521893415,0.1244326837197645
5775,58877.85123038195,39124.14471968865,25851.17178430161,14699.486934501714,2914.3043424640146,4.711606022281843,0.2511874821893093,0.3443412512637434,74534.27206596079,24704.68081972445,28739.888080003915,14690.581117447062,4.651641627550329,0.3018747063176655,0.1435596221981035,0.1823600328783632,0.2772624590485819,49770.2388286494,13706.6779331451,18293.57866085552,9643.077777708948,1947.382350581088,4.621782372218076,0.3238198900599618
5776,83683.43425408218,24960.4792754836,24556.0546713394,12242.238652598857,3571.6747874219946,4.385588390084401,0.3303000602546763,0.2033955004209663,89947.58503828198,19426.78002147589,18802.567131276515,12667.46489997631,4.410115113890372,0.3618525547257705,0.1131324968885987,0.1497636704559911,0.2214802479474133,52168.8550693897,13354.566844708945,10716.737867600074,9377.980450164769,2774.541913203066,4.531654393497347,0.345521719909873
5777,44645.58878003178,20761.78250065904,16969.17967408027,9974.154573966378,2467.501634655781,4.359107142817124,0.3008894377450105,0.2939377608258203,57867.21830191969,15817.704444564868,12424.177095206678,9771.763050690985,4.420104067442536,0.3405592667533968,0.1755584177186343,0.1093810531998685,0.3022690971449011,39205.20391423047,9355.474896769629,7909.711483691269,6754.522137451308,2742.4965087597348,4.436291401717648,0.3288251482270523
5778,73846.29178837835,55392.82427857417,20106.941249610503,16400.73884463379,2355.881848459372,4.494025711473654,0.2903515463627076,0.2873795688539607,78405.22128684228,54927.66131909477,17142.38467054173,12535.577929083793,4.264706184315318,0.4066096320195876,0.1879045908257787,0.0435509813544213,0.3258353192801267,48419.00788373503,33277.69675303492,15319.870865653722,7861.25939118789,1705.6937636139344,4.240709436743067,0.4139073584336119
5779,74213.16851571886,30238.444594342865,30267.61009099351,13906.428622666755,4769.655306034677,4.676741548015759,0.2716204142135692,0.2964242679952818,66482.1958613222,32324.326391100323,25665.42024815214,13742.096755871864,4.506142862547224,0.3095341092968685,0.1690158342948517,0.0906750525091072,0.271121050137601,39777.75699581869,21395.51311864276,12729.205007589357,8237.53970591703,3803.5029493354536,4.457421781820699,0.3006934878437711
5780,62943.06242640936,19833.26444348532,21305.986866039613,12943.393882959885,3247.59070074977,4.288188921653746,0.4261178938767346,0.3107912432736077,48700.37257284387,13295.539085687627,14437.17881314261,12911.563129543963,4.428314147490364,0.3802854912208929,0.0729593032113321,0.0889016213050796,0.3607353588865808,24289.742911047084,16436.173176093016,7891.63141776455,10538.980293636248,3052.775596765496,4.654016515623861,0.2682580658698243
5781,53473.31585649504,55785.824287570525,34231.62250273896,13505.502348238915,2385.982150970471,4.51867106016129,0.2466677261655755,0.3846844128845643,40773.779489845256,49853.46642794877,23686.16187703471,11981.201075734944,4.467363048008242,0.2382779930679885,0.2262876980860636,0.0790378256161804,0.387468252593189,19347.76630433484,29235.182992389127,15452.35359588502,8548.190928328699,2142.6052958670607,4.566888926555083,0.1858297825749459
5782,53984.39872652914,16602.537193015374,20291.513314844186,16993.216054730638,2862.10881848387,4.280170676812011,0.3008104038634348,0.2219628489828806,74737.46192986917,12383.231830623645,9741.440238545145,14104.633400554609,3.999609433833291,0.4527069003824039,0.0596406140421098,0.1077589622735438,0.2245759513574614,49109.18394487761,12413.251044730663,5600.992081557229,10081.851717815143,1624.093016673752,4.1378465604396855,0.4157032593850222
5783,42405.41505739509,47428.75619947101,29501.990867139262,10069.289731940244,2566.659428359762,4.690578378659408,0.1655541829489242,0.2602669148334163,51335.71370802214,50162.75337081032,33607.09542955079,8791.967916024501,4.561073939284745,0.2291176154758164,0.330984912146418,0.1591519527853213,0.2006987200786817,29563.0089233172,32931.878272639064,21700.19141688401,5573.192053679299,1895.4336721884629,4.580318874663378,0.2244379104175722
5784,49399.85917679289,7589.994664191977,18646.601065677354,13442.462389760276,2308.649026439796,4.46542405654727,0.365356286317209,0.2949739158639513,43731.56762292708,9175.49485722154,16860.256412192495,12198.801284949468,4.576612055191877,0.3250521305918639,0.0698384434991291,0.0936073651304668,0.3679719897838382,25018.540592150024,7255.192497572006,10593.850558916083,8494.045138980096,1861.2882849173093,4.778167714185335,0.2475062199854757
5785,37766.25558867181,42506.2731656084,27706.49705372998,10094.898491704418,2592.4619727621084,4.458563410119309,0.2166761085986486,0.2066317346812742,45798.68894645159,55598.911871545526,17097.31762394332,7308.434629326908,4.382468271775735,0.316253856236121,0.2355973223248644,0.2020841504809309,0.1813647159042965,29555.86826375988,37288.73558688414,8565.685529228876,5072.553733793918,1957.1816555266632,4.436293056157859,0.3260925341281985
5786,68391.10821092369,25142.785474537777,25411.76667252172,16828.941721995656,2922.1889846226554,4.4289286569311495,0.331037713212859,0.3549001746450145,72231.44240638861,37070.45012313928,20245.507953519165,11010.503157497658,4.133144560082286,0.4159752826304852,0.1879719095093021,0.1304976661577122,0.2164753492962328,44327.50436700515,28707.93582390343,13495.475626713627,8444.25909898784,1448.8179794242835,4.217787824102992,0.3969647742839565
5787,31433.22243011358,59481.59177967516,15209.599645516995,14480.935800861138,2240.79655078674,4.570638824380109,0.1737462276342217,0.3512930946767089,43355.68720853924,77911.98942769815,16491.038247619083,13664.657412738634,4.392651334250426,0.1528836950190202,0.3399231762073112,0.0902580479570723,0.3428976331786144,29072.524636817263,45153.85557353833,11378.319987629124,9446.597230455383,1593.3928775707936,4.6504194677458255,0.15110458949605
5788,69816.22437729179,26354.99676516893,22894.726821530337,12033.461683423266,2644.6265712444765,4.242738204900006,0.3468195733547736,0.2582871605254289,77377.4969774361,30324.579738185643,24867.991868930723,12483.651338219635,4.288534946640865,0.336561090188088,0.1842881913276597,0.1591510071249909,0.2527190512536597,47589.70675719054,22721.31002024498,15438.359885025113,8924.810344672022,1755.5731169106202,4.423430954129674,0.2985152286597491
5789,31049.24938347749,63108.930069287,22847.242989471582,9722.415545213626,3222.950302561748,4.628860877054352,0.1338856857341873,0.2932935587365028,37376.41776918269,73097.73810413197,21160.204502200508,9875.164876081026,4.503949986594471,0.1682307397058033,0.2889366087562905,0.0955350780609874,0.3187085315583265,21644.49205615729,44985.39445201135,13799.35931056836,8094.159727611862,2018.515029976,4.469446867868809,0.1471447208835094
5790,50147.95982325418,29835.818618283352,37032.67633592498,12126.42122607934,5864.116798807982,4.7226679403869065,0.2583182800813782,0.2954018944457069,51061.302412183366,26316.80323718036,29175.421706649708,11429.764789524452,4.717170693328142,0.2646993035619261,0.150591388867672,0.0920693976346012,0.293566820483177,30578.09382661544,17462.56550354213,15252.050411840555,8888.07179313164,3092.745336844124,4.869240622930829,0.217120327526666
5791,64982.1949257073,26924.062014157164,30895.05447907276,14238.846550242586,2056.685140075225,4.550550331840366,0.2553648928050998,0.383035738944766,67933.21351032531,33859.176534283135,23834.4844593111,13861.46936036796,4.622131601619622,0.2797762609833646,0.0771821434367477,0.157839787264947,0.399570787826173,43723.02679189912,25110.83208387669,16633.049605755474,9286.844390184422,1648.059989414444,4.612632354273454,0.2812371419560829
5792,68408.72819773121,30086.7393974066,29234.88984199607,10043.378064207163,3126.3993356926467,4.514117279263241,0.3699966933745629,0.3413493433430599,65917.79007612166,34834.34020822505,30606.122111906832,11089.886106310363,4.4173351189865295,0.4111442627894954,0.0904863942480466,0.1195264567886724,0.3350346594704247,46576.60838336447,22190.852850324565,18980.04928787707,8978.54674161559,2304.839379934153,4.443454438340528,0.3866863141834733
5793,53682.69965938412,18152.36090896362,18976.86633466378,12064.274173549144,1957.2581238438368,4.3090552459034175,0.364287922587731,0.3635938974253165,56927.84793362814,10079.156845527265,17023.528565684792,10254.177762713169,4.17558851427101,0.4136452742861991,0.0680066614836314,0.0353841726220861,0.3795651312057724,33943.4414066995,7677.249901972815,10885.122114712743,7762.631162763882,1448.36028477281,4.333763063771595,0.366319665544781
5794,41268.37395455496,38140.78968589981,21382.53391251056,9503.007550447572,2313.2987272952287,4.519856300971755,0.1960614488943751,0.245277968935946,47211.88526072064,29834.49170120088,19286.018650613005,8590.994285781017,4.624388147481216,0.299996054397668,0.1692177056327084,0.1660811120351689,0.2659096374882577,32533.606082691927,20445.11664319083,12587.747249929826,6079.957541394917,1755.2994297804096,4.597298307206415,0.3167083956411616
5795,53411.70144402308,39832.28153031824,22331.22809227192,10150.913809671734,2695.6587775889025,4.503518615380892,0.0621529431461992,0.255036300172954,71224.48459782459,29159.891500263835,20715.85087541708,8247.061748648384,4.605161447844035,0.1326368271231066,0.2099325968894649,0.2253181894465257,0.2627781944778236,44273.003715488594,13632.852650993902,14121.884488696516,5849.335946606969,1958.3896240928475,4.725987915839263,0.1180352208786197
5796,58397.33523012316,17142.81270058293,18401.061374945308,13470.232310296911,2671.531876089208,4.303318566197552,0.3165383418378532,0.3956330558209676,68869.55512368209,16641.288343505068,21604.767924642856,10806.180295423555,3.9854880251508495,0.3946715821800233,0.0715820978071998,0.1254943558660105,0.330421823800928,43512.18596058406,11222.394329958664,16530.583326963606,6892.767619577439,1599.6957570709965,4.03442518532654,0.4022922188052401
5797,35358.331122502444,45577.735779883646,17041.992174902767,11377.992443575187,4593.39826256394,4.6615932831701,0.2011309200691652,0.3950591005986636,45555.77327672712,41041.785476191886,9172.5316248054,9708.067041550465,4.2878711329797214,0.3804871316438371,0.2010822195073069,0.0256252568018702,0.3237070883473938,34364.720259770016,17454.80766378655,5246.552960483172,7164.040635042871,2880.0560300939383,4.334791565318819,0.4291654749435643
5798,76644.95727135935,32401.470951410884,34743.94169498648,12663.075093153404,3379.172041454048,4.54097645301341,0.3283999987868388,0.2516224957394196,93205.13772711367,37580.13803739477,28063.93595489648,11625.619806499744,4.454726681783919,0.3374805898021041,0.1901605362843303,0.113221803606486,0.2199138847396475,62190.001301788325,21835.50216677385,14644.543883429444,7683.699077487404,3173.6377880084083,4.535451111692163,0.3248896025754267
5799,13995.465945891898,11418.686101497728,12533.33251304609,8660.311262472249,3617.3416048822864,4.866518174913975,0.0419688505225352,0.2510436721324863,8803.000704373475,9262.831547704354,9251.327978273092,5010.790960782344,4.743893111829772,0.0181459124306598,0.0977539119134156,0.0994391705699731,0.2070073016687031,1628.5940157941438,3495.923561335998,8069.765903358371,3392.862116412234,2619.5559400643897,4.610832349551975,0.0138121546443039
5800,45979.82303652629,32960.47097966923,24618.2546651892,6418.401059990984,3241.661720893601,4.587649422948766,0.2378545637368101,0.1406163060535332,58490.33235319645,36583.8630678176,23113.30801891021,7330.139447357394,4.457218182313512,0.2272357681150396,0.3076728878761075,0.1796975225543451,0.1185444409330618,35117.98344442901,25548.9286910012,12598.185303688626,5034.676140733776,2635.9474347341647,4.5725908211952655,0.2102828511972527
5801,56516.5312227902,23530.518795070428,13106.13641469772,11609.687532001812,2538.284836932739,4.285058088639568,0.3502391723474575,0.3258509238630684,37934.16607878601,17599.13674089794,16773.97793904252,10317.772362719574,4.330887450770393,0.314730005496146,0.0599389706650807,0.1601889962616771,0.3423149377010825,18286.90372909384,9092.108792976302,13112.059833761678,7216.014960505591,1799.8079420182298,4.463227332499881,0.2634373862849884
5802,69777.70941647257,13547.67028104426,15961.172447678917,13504.537692809929,2032.135868395492,4.584271488177841,0.3227452664570253,0.2576547307448054,76554.14346055748,19019.300954550537,20948.774688576144,12743.002859461603,4.584660562446281,0.3215444330237978,0.1504980048529634,0.146049055896731,0.2183196405430063,47751.68020332115,10942.800719588136,15359.17677014813,8955.172207222424,1873.5977493675227,4.63124040904967,0.2954815154407526
5803,57730.28389108776,18711.378660561204,24713.00552232069,9937.938018078594,2116.559457959706,4.482413087036427,0.1897996958707794,0.2446319325911932,68883.95934380287,14183.317840104268,28303.033558765102,11018.45766942327,4.510467638873762,0.2168766908974439,0.0572642026582271,0.367721822465315,0.2781610524531741,41555.36419212956,9902.051434396268,18147.382940129824,7969.8259699021855,2308.05156631174,4.5328217969715565,0.2285635877674061
5804,21903.468274207706,30118.35180529004,17679.25962084524,9391.268152372426,1761.081056684853,4.827307612551262,0.1189437003313431,0.2838673088152916,26319.3165847557,20912.124836989213,9844.568405697151,9846.223500007623,4.923517898221341,0.1313143285625894,0.1209855266471915,0.0528625734179057,0.4959799934881053,20995.81820977416,15004.359762422991,7256.0085107833875,7800.952331419594,1877.3777055379007,4.864442236112107,0.17926849883454
5805,36571.18457688015,19153.595293237267,7680.238266817199,11135.152961468768,3178.0573471253138,4.7935254598500086,0.1919258970477589,0.4028227991785019,41432.22455803047,10987.437805394884,5224.279289887739,8477.772304829294,4.571669398836446,0.3003185024465671,0.0905918792861884,0.0916059616317414,0.2894848737718989,24797.50468158997,10603.66553695768,5242.810479003555,5796.047103594602,2461.5568656732094,4.716328926798359,0.2074782345943786
5806,37881.70418377327,35743.75313712152,26860.658092621143,12480.201103130066,3049.810485054509,4.743271828993042,0.1192298867049214,0.2981233514921722,41366.23074639618,34194.76009644492,22306.9441578484,10702.502372320618,4.628030520366986,0.1408762626434393,0.3313494397352029,0.1688533800468351,0.2649720344067042,27143.203912032983,17786.857976711937,16035.563500852762,7230.689783410631,3040.02955588136,4.696927068111474,0.1420145595864252
5807,75022.09993734941,16515.49230610788,16674.38406733374,12269.619555210633,1510.193057221615,4.274636771193092,0.3546554078862652,0.3251747379752515,81341.522142344,15644.563541303753,9178.761070476026,10570.78727742,4.18410423079962,0.38743945838443,0.1241477524942439,0.0864632531228903,0.3114531123003026,42448.31417980079,7473.62243054666,5012.790570687031,6915.318625582003,866.6520262815459,4.3781437742276506,0.2933362975255042
5808,33497.20935763433,21068.04248238199,13430.638726413492,8648.790779395153,2838.086903257024,4.50599147137398,0.3414894684391633,0.4026747334677752,33156.37844005258,20327.23415422941,11049.225794733798,6132.821995791858,4.423816514580741,0.3669298795923736,0.1552651991480834,0.0364304625470346,0.3159447133725935,18442.12067308632,13082.082953942208,4861.744676614228,3914.7848329170033,1274.315347652855,4.631864295980425,0.2837531604223185
5809,40288.47815111358,31449.57803946669,21586.831458016903,11363.917876478718,1444.438467793476,4.433462226915744,0.2651339719734638,0.4012949125176708,40409.40556614605,31051.8215830858,11470.458497678464,9383.81953387683,4.113397343472187,0.394171115353392,0.1256745827482979,0.0416653477978963,0.3901560568782533,25021.921211033383,19143.489382840973,6481.99501516773,7132.128327557137,937.5799762246986,4.280092149661385,0.3363559511757203
5810,59993.72434804269,38776.72608886208,23076.889153654487,10945.5022097689,3235.838346561401,4.285183676552715,0.375726662780014,0.1959313407944776,65225.86594265677,42305.9982675354,24622.67441454351,7815.026332829938,4.234567500098685,0.3816369071924996,0.2697116260469078,0.1347850343109093,0.1572635997869714,40385.616221891534,23903.097521732656,13019.010336380828,4567.082511729958,1928.0774271471944,4.263455722766793,0.3866047629794542
5811,44347.85570070962,20129.202808298767,32614.02430773748,9076.785515494152,3038.674409235933,4.364951327330235,0.3023877943538506,0.2886983498816865,43965.3811477545,20294.567584600336,20518.566259933978,6024.687660085013,4.559592815273055,0.3074410620810163,0.1546877365023423,0.1515391300772306,0.2036038302499495,22725.2155741282,15828.873704460198,7410.388338317203,4219.951394844131,2161.3631595683582,4.559574915418657,0.3080315456118211
5812,73013.72279618707,23101.78358009484,21385.702358161187,7507.791659327369,2862.833900233041,4.097867058602762,0.4356476031764795,0.1324862643251851,71215.40213805131,24071.67544186352,14240.636612084258,9364.31983144796,4.336364936601767,0.3860108736053185,0.1746564417905032,0.0989495040822125,0.1932986652871379,39384.012045375785,18442.469261558515,7651.404342960057,8406.016433282126,2733.378199470247,4.5285843195409,0.3328973629261948
5813,24114.357718777872,23376.68144042964,26887.789399814163,14126.363527537016,2416.8909248426985,4.84327301744629,0.2452610410896332,0.2871811157883578,23833.02057872996,18286.308903893325,19124.900447981174,14066.039586953815,4.767286681969722,0.1702791172097562,0.1358430223678044,0.1233356350446083,0.3280799935462715,26896.88851629552,11388.691827953591,8587.677975282095,9136.707595406357,1395.1086401730297,4.274227755403674,0.3353705747047316
5814,50708.15279620755,50759.939863073945,24134.85734397022,13727.016651366965,2847.5510846022103,4.691492009266261,0.2665887339278464,0.2953357116603803,45980.9798302865,66347.9181698753,25342.517285094684,14225.06732692305,4.475927284554107,0.2682669727973598,0.2486091144654569,0.1330019407609608,0.2751752974722058,29887.92997628809,38914.741217328046,14769.313621207684,10268.042544934364,1938.1295560214544,4.539841045807304,0.2501619422542033
5815,52250.20760306074,21904.67636167934,10767.0379410604,13462.253597788927,2077.6088297992,4.691612949615263,0.2012789019386663,0.5818335952395616,52123.255795123965,27050.398303740385,9365.088571023523,9918.133580773523,4.686492594422861,0.2582249723499702,0.0265138573098014,0.0742305134326353,0.5474783996683196,31847.54711617455,15957.83927343872,8755.539823598281,6614.393527047734,1716.012374134927,4.83418055668161,0.2255516949443308
5816,53909.68671579583,41020.28797161705,29259.35210244454,13776.56312429793,2530.3185044556303,4.31543763847953,0.2914133728220231,0.1470317571699197,53197.50289221163,38518.14140185756,27394.95219227592,11713.837581852817,4.091114786519713,0.3501898569919555,0.2931432237602881,0.1140793347258402,0.1186635894769083,29917.55876089284,25086.30721535219,15030.455088712542,8520.600893091021,1972.2874039984224,4.403643697290547,0.2605228163823874
5817,65698.73106017048,39599.18936349697,16743.409939018373,11426.106487883344,1909.9516531268475,4.75610507619266,0.1646382418237862,0.3828339307799179,77222.38676696914,51075.10126548655,17143.139842732995,11376.417815380066,4.642782299981834,0.1690463114253391,0.2511341846823434,0.1335561475418398,0.3559230518164881,55472.56181775468,34936.480525668085,10493.1479732192,8537.181146032166,1618.5887955127794,4.683462219695112,0.1656134578095956
5818,19606.56211684747,37713.89964446732,39578.672949472624,13391.45425794606,2928.6233804431845,4.570888849034105,0.0909917898433762,0.225578500639605,20824.06071850403,44208.430587190654,31309.37514372366,15680.829800184649,4.700921410941065,0.0791920581859637,0.2343897024633939,0.2679012372010969,0.2436264927497148,17734.644957027893,28340.354001846143,16901.347866307195,12090.867929341372,2176.394157521601,4.907049394693305,0.0946458910244173
5819,48076.07892760519,57644.71373224724,18489.14429005379,11505.97398161643,3406.3275694890685,4.6475022519490725,0.2327751148059957,0.2451598385240218,52967.45143618772,65117.7369243131,17878.70480256333,8009.133589435452,4.532488595036415,0.2806644272086446,0.3309109947037998,0.0569626609143647,0.1805283499094221,33185.92711297968,40409.95345846251,10571.920938934594,5698.299751943031,3047.396170156228,4.586249663219278,0.2793063929234618
5820,37787.99468079679,24932.7094722699,20362.62618077511,13762.25534624472,1286.163270852352,4.5347738773763,0.2983001871946257,0.3584172728439795,40199.370039451365,17709.145793028743,13742.470664358008,11136.473701333003,4.440442323621716,0.3518889254051395,0.1488209995652903,0.0897943022066656,0.3454808042573278,26324.31887354658,11723.55999369881,9655.681250560592,7767.247064986248,1165.939764786037,4.455790063647481,0.3217057908898625
5821,21730.3609228674,39515.01092958446,38699.18169240724,11400.615415628596,2835.4818986580394,4.546445088489302,0.1836185185278981,0.3262645745471632,31457.17606723035,32029.023674791235,19814.12628738634,10276.001427000005,4.762339699371161,0.2182618240437367,0.2158472102165535,0.1211289603328568,0.317138307733794,19147.313911969064,18659.091631213472,11306.17033931704,8889.217711711395,2382.099150078965,4.810033672472934,0.1779588808520578
5822,91095.42935454736,34905.3611371902,20457.061820310784,8045.0396616967155,2773.715782621289,4.46574909132657,0.2635625166324159,0.3466535728967203,79750.70819914708,31569.018779980088,16802.748065333963,9819.792824014055,4.706888102936414,0.2545724244732731,0.0955275942549306,0.1925435108195524,0.3707189864994878,45541.29812609076,20092.90592421496,13593.602828857734,7968.818757978706,3044.974246315427,4.788177272744979,0.2516273135918159
5823,89758.21377711638,53549.72483742762,19370.86417847815,13812.436092561811,1853.822778489217,4.098184904141249,0.4547858508109323,0.2189297183164494,73811.09602249865,38914.37047414337,14365.92445527284,14352.339635693032,4.108896563639982,0.4710661867140286,0.1321080849570932,0.0797195658186779,0.2183807280693886,41393.45548057836,16694.04617147292,7861.102018233961,9533.130829336593,1773.0302975040058,4.194895412867606,0.4607347576672698
5824,36612.35822162266,58532.37817667457,16191.841340505682,10176.665973384006,3039.7884326200665,4.679207903604531,0.0550856456424153,0.3670298093071294,44139.48905094361,44935.0822747626,12533.31426030662,8966.789629602179,4.693314487821504,0.0885209547081759,0.1606543707188807,0.0814815788859374,0.3154552349846132,22191.870126673533,23985.26056380956,6752.665325602701,6306.94748452367,2097.804771453334,4.701872513861041,0.1033886898233992
5825,69183.90558445985,34708.00852389545,11878.543940794363,8161.333529662177,1746.158043082493,4.008844411485033,0.3748463664693396,0.2698458380783703,62295.104221546295,24263.42477742661,8762.461239323613,5608.852751324889,3.57437079709641,0.5002627186061166,0.1189428274615902,0.0859344289173206,0.1971931174800336,41779.54123165027,14281.718756581282,5246.210395266892,4474.6266989029145,834.9925064559567,3.644959991257666,0.496685995125636
5826,61295.210005633504,32249.7365864476,17481.876787979043,9667.025752991256,2951.5517721947945,4.390693492726419,0.3322677433771942,0.2583291663053236,72465.92641191294,35525.43301163787,14010.550840670165,8659.00229370589,4.019957105610349,0.4792419506262563,0.2184912587371405,0.0462761189472493,0.2220402402812857,42449.44492448396,22256.244255324524,9531.294533662172,5698.103315480361,1904.727906633765,4.194479718363657,0.4346945880544274
5827,18628.523458899184,32942.55362649898,26927.733645666154,10624.916363161152,2683.3030775048624,4.754051237905207,0.1119916339329887,0.3012008210210108,38318.53831498887,22440.16031131846,24475.73478803177,9738.903652014278,4.680315459790734,0.2203643155663993,0.1601465597401656,0.2622057936471723,0.2633698328264571,37584.25394537937,10896.00592421162,12878.830899036708,7451.837902054978,1541.1745839822995,4.627654384432474,0.2794957072521763
5828,58599.99533644931,23981.866869834783,36654.20718343437,9483.206449291009,1516.7853934420912,4.146499304180377,0.3260048829960841,0.1580290887143867,64809.01717417384,38798.21070576696,33952.760240105985,9214.154034710948,4.226613358417593,0.2702953649710803,0.3290020340875238,0.1663931047077154,0.1576943175230172,39845.40541834676,24522.080164515828,20281.58703380147,6810.269281720415,1013.8273146077676,4.383783790465368,0.2654196560060383
5829,43810.73671809273,40162.733008727206,20994.185997730743,10672.72916560704,2650.9998623837937,4.794925239569173,0.2238650543913952,0.3450575894968132,45723.41928570253,43231.97128001902,21252.619296618097,9795.653063270756,4.693269417201756,0.2467009343991285,0.2179179038764254,0.146346449645212,0.2918631421963286,29584.66058967565,22288.81355802944,12686.306956071685,6918.733538727198,1517.6419474551792,4.752856309881844,0.2267036003329171
5830,33351.89783820856,19122.112910233896,25455.55961401436,10733.609027670393,1903.8153571996063,4.709562087492996,0.1758861757083825,0.4061895740372312,31123.64935907048,9492.20833819352,23088.17465915518,8315.941140839881,4.829099990236335,0.1575208756119584,0.1100843046387077,0.2613758786647491,0.3859292006470745,20165.432645807647,5380.803867710607,16339.684541027911,6338.120532155951,1634.559940941645,4.883008575210607,0.16865844324781
